user,friend
978,533
978,534
978,577
978,586
978,592
978,607
978,611
978,619
978,631
978,665
978,669
978,683
978,708
978,717
978,740
978,750
978,772
978,791
978,834
978,888
978,903
978,948
978,980
978,1011
978,1028
978,1034
978,1046
978,1118
978,1148
978,1181
978,1182
978,1306
978,1336
978,1383
978,1386
978,1409
978,1415
978,1445
978,1450
978,1497
978,1519
978,1525
978,1644
978,1722
978,1776
978,1818
979,176
979,283
980,15
980,46
980,131
980,195
980,212
980,282
980,290
980,294
980,392
980,441
980,450
980,458
980,481
980,495
980,531
980,611
980,626
980,627
980,675
980,750
980,771
980,867
980,888
980,975
980,978
980,981
980,1008
980,1033
980,1034
980,1075
980,1140
980,1172
980,1281
980,1298
980,1336
980,1450
980,1497
980,1503
980,1571
980,1597
980,1697
980,1776
980,1837
980,1856
980,1864
981,125
981,128
981,213
981,230
981,282
981,290
981,310
981,333
981,348
981,372
981,392
981,420
981,441
981,458
981,481
981,531
981,611
981,669
981,771
981,817
981,845
981,846
981,857
981,888
981,891
981,947
981,969
981,980
981,1008
981,1011
981,1034
981,1045
981,1075
981,1250
981,1281
981,1298
981,1336
981,1366
981,1520
981,1597
981,1710
981,1837
981,1838
981,1864
982,883
982,1696
983,1103
983,1144
983,1336
983,1443
983,1666
984,287
984,324
984,361
984,458
984,670
984,772
984,778
984,965
984,992
984,1003
984,1008
984,1034
984,1046
984,1090
984,1146
984,1235
984,1370
984,1383
984,1394
984,1419
984,1443
984,1547
984,1609
984,1724
984,1740
985,40
985,524
985,782
985,787
985,880
985,1251
985,1500
985,1587
985,1593
985,1769
986,200
986,278
986,1024
986,1344
987,187
987,693
987,1143
987,1346
987,1835
988,42
988,43
988,55
988,128
988,202
988,358
988,372
988,387
988,439
988,481
988,534
988,553
988,681
988,734
988,817
988,857
988,888
988,938
988,967
988,1093
988,1140
988,1185
988,1216
988,1228
988,1405
988,1424
988,1469
988,1671
988,1747
988,1818
988,1851
989,28
989,154
989,1613
989,1769
990,1762
990,1881
991,1036
991,1841
992,40
992,183
992,290
992,643
992,984
992,1526
993,754
993,788
994,137
994,155
994,222
994,308
994,333
994,363
994,533
994,577
994,623
994,902
994,916
994,1137
994,1261
994,1266
994,1315
994,1415
994,1491
994,1500
994,1580
994,1667
995,57
995,146
995,306
995,422
995,434
995,444
995,480
995,566
995,575
995,704
995,735
995,758
995,765
995,772
995,795
995,802
995,846
995,1121
995,1144
995,1168
995,1270
995,1339
995,1377
995,1398
995,1403
995,1568
995,1569
995,1601
995,1647
995,1725
995,1769
995,1858
996,10
996,96
996,137
996,278
996,341
996,402
996,403
996,587
996,815
996,935
996,1060
996,1079
996,1213
996,1305
996,1340
996,1617
997,37
997,107
997,303
997,389
997,423
997,638
997,710
997,1009
997,1029
997,1106
997,1144
997,1260
997,1354
997,1601
997,1629
997,1848
997,1874
998,851
998,1532
998,1587
999,362
999,1051
999,1056
999,1507
999,1576
1000,105
1000,124
1000,195
1000,363
1000,408
1000,432
1000,543
1000,644
1000,677
1000,752
1000,772
1000,867
1000,942
1000,1046
1000,1138
1000,1188
1000,1394
1000,1417
1000,1449
1000,1540
1000,1593
1000,1696
1000,1744
1000,1762
1000,1802
1000,1820
1000,1836
1000,1864
1001,354
1002,23
1002,137
1002,530
1002,772
1002,1053
1002,1542
1002,1562
1002,1574
1002,1771
1002,1840
1003,442
1003,698
1003,829
1003,984
1003,1010
1003,1014
1003,1028
1003,1188
1003,1212
1003,1443
1003,1450
1003,1723
1003,1830
1004,74
1004,1462
1005,247
1005,257
1005,286
1005,798
1006,170
1006,224
1006,660
1006,1498
1007,74
1007,1164
1007,1625
1008,21
1008,44
1008,46
1008,121
1008,124
1008,127
1008,139
1008,153
1008,195
1008,215
1008,227
1008,236
1008,307
1008,311
1008,317
1008,328
1008,361
1008,392
1008,518
1008,533
1008,534
1008,566
1008,568
1008,586
1008,611
1008,612
1008,665
1008,675
1008,677
1008,737
1008,739
1008,746
1008,791
1008,829
1008,839
1008,894
1008,902
1008,917
1008,942
1008,947
1008,980
1008,981
1008,984
1008,1075
1008,1082
1008,1118
1008,1124
1008,1148
1008,1207
1008,1258
1008,1287
1008,1295
1008,1315
1008,1317
1008,1336
1008,1386
1008,1445
1008,1472
1008,1473
1008,1481
1008,1488
1008,1497
1008,1499
1008,1525
1008,1579
1008,1614
1008,1632
1008,1640
1008,1660
1008,1670
1008,1696
1008,1717
1008,1724
1008,1765
1008,1776
1008,1821
1008,1864
1009,2
1009,199
1009,370
1009,710
1009,772
1009,997
1009,1260
1009,1361
1009,1874
1010,90
1010,152
1010,254
1010,261
1010,310
1010,317
1010,387
1010,531
1010,534
1010,643
1010,750
1010,756
1010,829
1010,1003
1010,1075
1010,1140
1010,1148
1010,1298
1010,1336
1010,1369
1010,1445
1010,1501
1010,1635
1010,1636
1010,1638
1010,1644
1010,1770
1010,1776
1010,1864
1010,1880
1011,86
1011,139
1011,209
1011,239
1011,317
1011,444
1011,450
1011,481
1011,518
1011,534
1011,611
1011,643
1011,681
1011,698
1011,746
1011,791
1011,817
1011,902
1011,916
1011,947
1011,978
1011,981
1011,1028
1011,1043
1011,1050
1011,1066
1011,1075
1011,1313
1011,1369
1011,1418
1011,1525
1011,1633
1011,1766
1012,62
1012,122
1012,682
1012,696
1012,711
1012,779
1012,1192
1012,1281
1012,1565
1013,1098
1013,1139
1013,1498
1013,1500
1013,1538
1013,1587
1013,1625
1013,1699
1013,1778
1014,218
1014,509
1014,665
1014,1003
1014,1795
1015,1198
1016,830
1016,848
1017,160
1017,801
1017,1736
1018,22
1018,46
1018,55
1018,75
1018,105
1018,115
1018,138
1018,169
1018,213
1018,222
1018,241
1018,264
1018,326
1018,333
1018,348
1018,359
1018,392
1018,394
1018,410
1018,462
1018,472
1018,500
1018,524
1018,543
1018,573
1018,787
1018,930
1018,938
1018,1021
1018,1032
1018,1037
1018,1045
1018,1218
1018,1307
1018,1378
1018,1418
1018,1466
1018,1507
1018,1557
1018,1587
1018,1656
1019,137
1019,1281
1019,1394
1019,1440
1019,1597
1019,1710
1020,123
1020,157
1020,351
1020,401
1020,449
1020,597
1020,666
1020,1097
1020,1102
1020,1103
1020,1572
1021,117
1021,326
1021,378
1021,392
1021,524
1021,851
1021,1018
1021,1498
1021,1587
1021,1591
1021,1773
1022,171
1022,193
1022,242
1022,258
1022,609
1022,928
1023,1074
1023,1502
1024,163
1024,187
1024,288
1024,394
1024,625
1024,640
1024,835
1024,844
1024,860
1024,917
1024,986
1024,1152
1024,1173
1024,1282
1024,1286
1024,1617
1024,1628
1024,1633
1024,1649
1024,1720
1024,1787
1024,1796
1024,1836
1025,1543
1026,553
1026,1045
1026,1275
1027,923
1027,1113
1028,128
1028,239
1028,317
1028,458
1028,492
1028,586
1028,739
1028,750
1028,771
1028,791
1028,803
1028,938
1028,978
1028,1003
1028,1011
1028,1035
1028,1075
1028,1212
1028,1233
1028,1291
1028,1306
1028,1409
1028,1472
1028,1627
1028,1818
1029,36
1029,56
1029,136
1029,173
1029,423
1029,424
1029,483
1029,601
1029,666
1029,699
1029,997
1029,1063
1029,1144
1029,1260
1029,1400
1029,1466
1029,1498
1029,1515
1029,1685
1029,1778
1029,1804
1029,1807
1029,1825
1030,122
1031,55
1031,241
1031,636
1031,681
1031,867
1031,1313
1031,1321
1031,1830
1031,1851
1032,27
1032,108
1032,186
1032,187
1032,207
1032,269
1032,283
1032,314
1032,324
1032,478
1032,607
1032,634
1032,640
1032,753
1032,772
1032,830
1032,844
1032,864
1032,888
1032,1018
1032,1038
1032,1046
1032,1053
1032,1057
1032,1067
1032,1070
1032,1106
1032,1107
1032,1121
1032,1160
1032,1164
1032,1170
1032,1195
1032,1213
1032,1338
1032,1354
1032,1371
1032,1377
1032,1394
1032,1397
1032,1414
1032,1433
1032,1500
1032,1517
1032,1540
1032,1601
1032,1606
1032,1641
1032,1679
1032,1696
1032,1702
1032,1710
1032,1816
1032,1835
1032,1861
1032,1864
1032,1881
1033,481
1033,518
1033,746
1033,888
1033,980
1033,1336
1033,1411
1034,9
1034,27
1034,64
1034,121
1034,124
1034,125
1034,128
1034,155
1034,239
1034,254
1034,281
1034,282
1034,290
1034,307
1034,339
1034,387
1034,388
1034,392
1034,420
1034,458
1034,466
1034,469
1034,509
1034,586
1034,611
1034,612
1034,627
1034,669
1034,706
1034,750
1034,771
1034,817
1034,834
1034,846
1034,888
1034,891
1034,903
1034,916
1034,965
1034,978
1034,980
1034,981
1034,984
1034,1046
1034,1075
1034,1080
1034,1140
1034,1148
1034,1160
1034,1181
1034,1182
1034,1188
1034,1207
1034,1248
1034,1291
1034,1336
1034,1339
1034,1365
1034,1383
1034,1386
1034,1404
1034,1436
1034,1450
1034,1497
1034,1503
1034,1597
1034,1604
1034,1636
1034,1646
1034,1710
1034,1720
1034,1776
1034,1826
1034,1864
1034,1881
1035,183
1035,213
1035,433
1035,458
1035,531
1035,546
1035,584
1035,653
1035,693
1035,703
1035,797
1035,867
1035,1028
1035,1037
1035,1040
1035,1075
1035,1160
1035,1213
1035,1381
1035,1439
1035,1445
1035,1525
1035,1613
1035,1653
1035,1776
1036,991
1037,5
1037,11
1037,43
1037,140
1037,169
1037,218
1037,282
1037,289
1037,305
1037,310
1037,378
1037,392
1037,420
1037,531
1037,586
1037,590
1037,621
1037,748
1037,756
1037,938
1037,942
1037,1018
1037,1035
1037,1045
1037,1176
1037,1185
1037,1188
1037,1313
1037,1329
1037,1336
1037,1497
1037,1522
1037,1570
1037,1583
1037,1604
1037,1676
1037,1728
1037,1864
1038,9
1038,420
1038,566
1038,723
1038,750
1038,791
1038,818
1038,958
1038,1032
1038,1045
1038,1093
1038,1155
1038,1281
1038,1313
1038,1336
1038,1408
1038,1436
1038,1449
1038,1469
1038,1525
1038,1570
1038,1597
1038,1652
1038,1710
1038,1821
1039,141
1039,466
1039,1068
1039,1082
1039,1148
1039,1293
1039,1295
1040,41
1040,53
1040,163
1040,579
1040,965
1040,1035
1040,1130
1040,1225
1040,1493
1040,1694
1040,1730
1041,1411
1041,1762
1042,1719
1043,139
1043,155
1043,215
1043,216
1043,533
1043,698
1043,746
1043,791
1043,865
1043,888
1043,902
1043,969
1043,1011
1043,1137
1043,1140
1043,1228
1043,1248
1043,1503
1043,1588
1043,1770
1044,110
1044,137
1044,203
1044,283
1044,467
1044,591
1044,596
1044,659
1044,971
1044,1116
1044,1121
1044,1157
1044,1164
1044,1222
1044,1234
1044,1500
1044,1684
1044,1727
1044,1847
1045,10
1045,43
1045,44
1045,55
1045,115
1045,116
1045,124
1045,127
1045,144
1045,213
1045,216
1045,225
1045,235
1045,237
1045,239
1045,261
1045,289
1045,310
1045,317
1045,318
1045,341
1045,392
1045,397
1045,420
1045,481
1045,495
1045,502
1045,540
1045,553
1045,568
1045,600
1045,702
1045,715
1045,717
1045,792
1045,958
1045,981
1045,1018
1045,1026
1045,1037
1045,1038
1045,1050
1045,1094
1045,1140
1045,1155
1045,1176
1045,1181
1045,1239
1045,1248
1045,1275
1045,1311
1045,1313
1045,1336
1045,1375
1045,1378
1045,1408
1045,1409
1045,1410
1045,1416
1045,1588
1045,1604
1045,1636
1045,1652
1045,1671
1045,1697
1045,1713
1045,1760
1045,1768
1045,1802
1045,1818
1045,1821
1045,1858
1046,10
1046,124
1046,155
1046,249
1046,359
1046,362
1046,444
1046,469
1046,509
1046,577
1046,603
1046,677
1046,844
1046,864
1046,865
1046,926
1046,978
1046,984
1046,1000
1046,1032
1046,1034
1046,1056
1046,1079
1046,1106
1046,1139
1046,1148
1046,1164
1046,1166
1046,1180
1046,1324
1046,1395
1046,1416
1046,1443
1046,1490
1046,1500
1046,1507
1046,1517
1046,1519
1046,1694
1046,1714
1046,1725
1047,200
1047,1344
1048,136
1048,210
1048,343
1048,449
1048,613
1048,635
1048,714
1048,1066
1048,1103
1048,1144
1048,1217
1048,1466
1048,1814
1048,1881
1049,74
1049,1065
1049,1848
1050,55
1050,115
1050,124
1050,156
1050,165
1050,169
1050,318
1050,359
1050,408
1050,462
1050,481
1050,588
1050,590
1050,698
1050,723
1050,792
1050,867
1050,1011
1050,1045
1050,1110
1050,1181
1050,1182
1050,1190
1050,1239
1050,1242
1050,1334
1050,1418
1050,1434
1050,1710
1050,1713
1050,1765
1050,1768
1050,1821
1051,999
1051,1379
1051,1819
1052,41
1052,950
1052,1338
1052,1730
1053,144
1053,185
1053,213
1053,333
1053,359
1053,643
1053,657
1053,673
1053,693
1053,698
1053,758
1053,852
1053,1002
1053,1032
1053,1166
1053,1269
1053,1402
1053,1540
1053,1587
1053,1609
1053,1689
1053,1696
1053,1850
1054,137
1054,343
1054,398
1054,772
1054,850
1054,1063
1054,1066
1054,1394
1054,1466
1054,1470
1054,1625
1054,1740
1054,1791
1055,159
1055,380
1055,754
1055,782
1055,890
1055,1098
1055,1251
1055,1481
1055,1778
1056,136
1056,965
1056,970
1056,999
1056,1046
1056,1066
1056,1164
1056,1736
1057,333
1057,864
1057,1032
1058,624
1058,1394
1058,1507
1058,1878
1059,428
1059,693
1059,1394
1059,1613
1060,488
1060,509
1060,625
1060,706
1060,996
1060,1305
1060,1507
1060,1517
1060,1628
1060,1653
1061,96
1061,176
1061,230
1061,282
1061,607
1061,677
1061,750
1061,771
1061,857
1061,1344
1061,1380
1061,1409
1061,1416
1061,1443
1061,1676
1061,1741
1061,1865
1062,28
1062,94
1062,98
1062,198
1062,199
1062,204
1062,286
1062,369
1062,416
1062,498
1062,537
1062,617
1062,710
1062,798
1062,1063
1062,1106
1062,1368
1063,28
1063,56
1063,59
1063,94
1063,173
1063,198
1063,199
1063,349
1063,392
1063,416
1063,448
1063,467
1063,498
1063,503
1063,537
1063,539
1063,567
1063,596
1063,651
1063,677
1063,710
1063,772
1063,798
1063,910
1063,938
1063,1029
1063,1054
1063,1062
1063,1064
1063,1066
1063,1070
1063,1106
1063,1139
1063,1142
1063,1216
1063,1294
1063,1338
1063,1347
1063,1352
1063,1368
1063,1491
1063,1526
1063,1540
1063,1543
1063,1579
1063,1601
1063,1641
1063,1679
1063,1689
1063,1700
1063,1816
1063,1856
1064,59
1064,94
1064,204
1064,467
1064,498
1064,556
1064,656
1064,702
1064,710
1064,1063
1064,1070
1064,1216
1065,173
1065,467
1065,556
1065,1049
1066,40
1066,117
1066,137
1066,274
1066,398
1066,417
1066,423
1066,649
1066,770
1066,910
1066,928
1066,936
1066,949
1066,1011
1066,1048
1066,1054
1066,1056
1066,1063
1066,1121
1066,1141
1066,1276
1066,1466
1066,1526
1066,1554
1066,1609
1066,1699
1066,1778
1066,1807
1067,249
1067,278
1067,402
1067,444
1067,1032
1067,1304
1067,1390
1067,1419
1068,209
1068,213
1068,301
1068,310
1068,359
1068,363
1068,392
1068,420
1068,481
1068,626
1068,669
1068,683
1068,864
1068,1039
1068,1155
1068,1285
1068,1521
1068,1597
1068,1634
1068,1710
1068,1786
1068,1856
1068,1867
1069,200
1069,201
1069,220
1069,379
1069,772
1070,28
1070,94
1070,198
1070,199
1070,286
1070,335
1070,449
1070,467
1070,498
1070,537
1070,617
1070,725
1070,798
1070,878
1070,881
1070,1032
1070,1063
1070,1064
1070,1106
1070,1134
1070,1144
1070,1216
1070,1289
1070,1352
1070,1368
1070,1622
1070,1658
1070,1728
1070,1751
1070,1889
1071,60
1071,104
1071,151
1071,594
1071,639
1071,648
1071,661
1071,689
1071,702
1071,768
1071,775
1071,804
1071,813
1071,823
1071,1153
1071,1344
1071,1387
1071,1871
1072,1334
1072,1648
1073,278
1073,966
1073,1379
1073,1639
1073,1819
1074,6
1074,9
1074,155
1074,333
1074,392
1074,408
1074,1023
1074,1275
1074,1525
1074,1593
1075,9
1075,64
1075,152
1075,236
1075,254
1075,281
1075,294
1075,317
1075,326
1075,358
1075,392
1075,441
1075,458
1075,469
1075,471
1075,507
1075,531
1075,586
1075,607
1075,612
1075,675
1075,771
1075,817
1075,864
1075,888
1075,902
1075,903
1075,916
1075,980
1075,981
1075,1008
1075,1010
1075,1011
1075,1028
1075,1034
1075,1035
1075,1085
1075,1140
1075,1161
1075,1369
1075,1415
1075,1445
1075,1455
1075,1472
1075,1501
1075,1525
1075,1770
1075,1776
1075,1818
1075,1837
1075,1864
1075,1880
1076,278
1076,348
1076,390
1076,590
1076,1379
1076,1443
1076,1709
1077,74
1077,1144
1078,1625
1078,1778
1079,16
1079,187
1079,348
1079,374
1079,458
1079,488
1079,772
1079,786
1079,815
1079,996
1079,1046
1079,1310
1079,1336
1079,1803
1080,5
1080,11
1080,21
1080,124
1080,136
1080,228
1080,254
1080,257
1080,307
1080,318
1080,363
1080,443
1080,469
1080,506
1080,566
1080,577
1080,589
1080,611
1080,626
1080,665
1080,669
1080,681
1080,683
1080,709
1080,756
1080,772
1080,829
1080,857
1080,888
1080,938
1080,942
1080,947
1080,1034
1080,1082
1080,1094
1080,1148
1080,1181
1080,1182
1080,1188
1080,1369
1080,1380
1080,1383
1080,1386
1080,1445
1080,1450
1080,1481
1080,1553
1080,1710
1080,1770
1080,1776
1080,1795
1080,1820
1080,1821
1080,1855
1081,470
1081,521
1081,947
1081,1287
1081,1457
1081,1660
1082,144
1082,1008
1082,1039
1082,1080
1082,1401
1082,1449
1082,1821
1083,1270
1083,1498
1083,1843
1084,155
1084,207
1084,361
1084,965
1084,1250
1084,1436
1084,1525
1085,9
1085,55
1085,127
1085,155
1085,202
1085,241
1085,331
1085,372
1085,373
1085,485
1085,495
1085,506
1085,534
1085,550
1085,551
1085,577
1085,636
1085,726
1085,744
1085,801
1085,932
1085,938
1085,1075
1085,1137
1085,1181
1085,1216
1085,1228
1085,1259
1085,1359
1085,1409
1085,1570
1085,1588
1085,1636
1085,1676
1085,1683
1085,1689
1085,1805
1085,1818
1086,802
1087,732
1087,1103
1087,1127
1087,1330
1087,1394
1087,1730
1087,1740
1088,422
1088,738
1088,1411
1089,1394
1090,65
1090,676
1090,919
1090,984
1090,1526
1090,1582
1090,1625
1091,1129
1091,1767
1092,8
1092,122
1092,146
1092,187
1092,230
1092,283
1092,428
1092,658
1092,743
1092,755
1092,786
1092,846
1092,888
1092,904
1092,935
1092,963
1092,1160
1092,1164
1092,1249
1092,1395
1092,1410
1092,1500
1092,1517
1092,1596
1092,1633
1092,1809
1092,1841
1092,1866
1092,1871
1093,144
1093,372
1093,392
1093,495
1093,698
1093,958
1093,988
1093,1038
1093,1140
1093,1235
1093,1818
1093,1826
1093,1836
1093,1864
1093,1868
1094,129
1094,144
1094,146
1094,155
1094,169
1094,231
1094,289
1094,308
1094,329
1094,333
1094,358
1094,450
1094,750
1094,757
1094,801
1094,816
1094,835
1094,867
1094,916
1094,969
1094,1045
1094,1080
1094,1228
1094,1235
1094,1312
1094,1313
1094,1336
1094,1347
1094,1390
1094,1416
1094,1450
1094,1497
1094,1499
1094,1525
1094,1592
1094,1604
1094,1644
1094,1655
1094,1710
1094,1713
1095,97
1095,1749
1096,1103
1096,1144
1097,123
1097,247
1097,257
1097,351
1097,400
1097,617
1097,925
1097,1020
1097,1103
1098,126
1098,162
1098,233
1098,468
1098,474
1098,761
1098,763
1098,782
1098,1013
1098,1055
1098,1139
1098,1363
1098,1466
1098,1532
1098,1625
1098,1778
1099,703
1099,788
1099,1317
1099,1498
1099,1807
1099,1848
1099,1864
1100,60
1100,1344
1100,1394
1101,852
1101,1680
1102,0
1102,69
1102,186
1102,316
1102,351
1102,556
1102,709
1102,735
1102,952
1102,1020
1102,1103
1102,1144
1102,1666
1103,0
1103,61
1103,63
1103,69
1103,91
1103,112
1103,123
1103,134
1103,135
1103,136
1103,166
1103,177
1103,186
1103,210
1103,247
1103,270
1103,316
1103,337
1103,360
1103,395
1103,400
1103,401
1103,407
1103,412
1103,421
1103,422
1103,449
1103,482
1103,504
1103,530
1103,538
1103,552
1103,556
1103,562
1103,567
1103,607
1103,608
1103,635
1103,646
1103,651
1103,666
1103,679
1103,709
1103,732
1103,735
1103,773
1103,790
1103,925
1103,952
1103,983
1103,1020
1103,1048
1103,1087
1103,1096
1103,1097
1103,1102
1103,1115
1103,1203
1103,1271
1103,1314
1103,1330
1103,1392
1103,1431
1103,1459
1103,1483
1103,1572
1103,1666
1103,1686
1103,1698
1103,1715
1103,1740
1103,1764
1103,1801
1103,1812
1103,1814
1103,1852
1104,74
1104,745
1104,1354
1104,1778
1104,1848
1105,897
1106,28
1106,56
1106,59
1106,94
1106,112
1106,123
1106,137
1106,181
1106,198
1106,199
1106,202
1106,286
1106,303
1106,349
1106,361
1106,369
1106,376
1106,409
1106,423
1106,424
1106,429
1106,467
1106,498
1106,537
1106,556
1106,577
1106,603
1106,638
1106,710
1106,714
1106,772
1106,790
1106,798
1106,874
1106,881
1106,997
1106,1032
1106,1046
1106,1062
1106,1063
1106,1070
1106,1112
1106,1144
1106,1216
1106,1241
1106,1260
1106,1270
1106,1289
1106,1348
1106,1394
1106,1429
1106,1475
1106,1507
1106,1531
1106,1601
1106,1613
1106,1637
1106,1658
1106,1663
1106,1689
1106,1707
1106,1719
1106,1735
1106,1761
1106,1769
1106,1804
1106,1807
1106,1852
1107,48
1107,226
1107,743
1107,841
1107,865
1107,1032
1107,1164
1107,1410
1107,1653
1107,1841
1108,723
1108,1449
1109,1145
1109,1238
1110,1050
1110,1246
1110,1730
1111,471
1111,921
1111,1838
1112,307
1112,1106
1113,117
1113,237
1113,701
1113,812
1113,977
1113,1027
1113,1139
1113,1144
1113,1229
1113,1551
1113,1774
1114,22
1114,791
1114,800
1114,1315
1114,1326
1114,1450
1114,1490
1114,1519
1114,1660
1114,1723
1114,1864
1115,645
1115,1103
1116,946
1116,951
1116,1044
1116,1219
1117,119
1117,173
1117,199
1117,461
1117,638
1117,1314
1117,1751
1117,1874
1118,14
1118,131
1118,236
1118,239
1118,363
1118,386
1118,393
1118,534
1118,577
1118,642
1118,675
1118,756
1118,772
1118,791
1118,978
1118,1008
1118,1140
1118,1148
1118,1285
1118,1415
1118,1445
1118,1501
1118,1818
1118,1836
1118,1837
1118,1864
1119,660
1120,709
1120,791
1120,852
1120,1267
1120,1281
1120,1394
1120,1597
1121,0
1121,59
1121,119
1121,185
1121,200
1121,205
1121,287
1121,296
1121,361
1121,398
1121,417
1121,505
1121,546
1121,596
1121,607
1121,676
1121,681
1121,693
1121,772
1121,995
1121,1032
1121,1044
1121,1066
1121,1136
1121,1139
1121,1151
1121,1154
1121,1170
1121,1194
1121,1217
1121,1219
1121,1270
1121,1295
1121,1394
1121,1466
1121,1471
1121,1507
1121,1587
1121,1613
1121,1625
1121,1629
1121,1645
1121,1696
1121,1699
1121,1778
1121,1791
1121,1807
1121,1816
1121,1835
1121,1848
1121,1881
1122,30
1122,1394
1122,1466
1123,136
1123,322
1123,1144
1123,1874
1124,18
1124,21
1124,305
1124,307
1124,471
1124,531
1124,533
1124,607
1124,683
1124,709
1124,839
1124,888
1124,1008
1124,1345
1124,1553
1124,1689
1124,1722
1125,249
1125,393
1125,798
1125,1762
1126,1283
1126,1718
1127,56
1127,1087
1127,1607
1128,296
1128,673
1128,1246
1128,1394
1128,1474
1128,1609
1129,678
1129,1091
1129,1258
1130,579
1130,893
1130,1040
1130,1206
1130,1702
1131,41
1131,453
1131,660
1131,893
1131,1184
1131,1351
1132,676
1133,13
1133,572
1133,589
1133,1795
1133,1801
1134,136
1134,1070
1134,1144
1134,1719
1135,1355
1135,1507
1136,137
1136,183
1136,413
1136,427
1136,1121
1136,1195
1136,1216
1136,1316
1136,1762
1137,45
1137,55
1137,68
1137,138
1137,155
1137,202
1137,213
1137,219
1137,239
1137,243
1137,259
1137,317
1137,330
1137,378
1137,386
1137,388
1137,397
1137,408
1137,450
1137,481
1137,492
1137,498
1137,502
1137,506
1137,568
1137,636
1137,637
1137,642
1137,643
1137,653
1137,655
1137,681
1137,683
1137,705
1137,723
1137,739
1137,750
1137,756
1137,776
1137,791
1137,792
1137,839
1137,840
1137,885
1137,938
1137,947
1137,964
1137,994
1137,1043
1137,1085
1137,1140
1137,1181
1137,1216
1137,1228
1137,1275
1137,1308
1137,1313
1137,1359
1137,1366
1137,1445
1137,1469
1137,1487
1137,1504
1137,1557
1137,1580
1137,1597
1137,1627
1137,1636
1137,1643
1137,1670
1137,1671
1137,1676
1137,1689
1137,1713
1137,1770
1137,1776
1137,1782
1137,1818
1137,1821
1137,1823
1137,1836
1137,1856
1138,75
1138,116
1138,153
1138,190
1138,213
1138,222
1138,534
1138,817
1138,1000
1138,1371
1138,1676
1138,1782
1138,1818
1138,1832
1139,19
1139,34
1139,46
1139,103
1139,117
1139,136
1139,137
1139,168
1139,194
1139,224
1139,321
1139,475
1139,481
1139,516
1139,544
1139,591
1139,651
1139,681
1139,693
1139,754
1139,772
1139,812
1139,878
1139,900
1139,941
1139,1013
1139,1046
1139,1063
1139,1098
1139,1113
1139,1121
1139,1188
1139,1232
1139,1234
1139,1274
1139,1331
1139,1394
1139,1405
1139,1463
1139,1498
1139,1584
1139,1587
1139,1613
1139,1679
1139,1684
1139,1699
1139,1721
1139,1736
1139,1847
1139,1848
1139,1863
1140,10
1140,42
1140,43
1140,46
1140,93
1140,127
1140,129
1140,131
1140,137
1140,209
1140,217
1140,225
1140,226
1140,236
1140,239
1140,254
1140,278
1140,317
1140,339
1140,373
1140,378
1140,386
1140,387
1140,439
1140,441
1140,458
1140,469
1140,471
1140,472
1140,492
1140,531
1140,586
1140,669
1140,675
1140,756
1140,767
1140,791
1140,857
1140,888
1140,932
1140,964
1140,968
1140,980
1140,988
1140,1010
1140,1034
1140,1043
1140,1045
1140,1075
1140,1093
1140,1118
1140,1137
1140,1181
1140,1196
1140,1207
1140,1235
1140,1298
1140,1306
1140,1370
1140,1371
1140,1379
1140,1416
1140,1447
1140,1450
1140,1525
1140,1547
1140,1604
1140,1628
1140,1635
1140,1636
1140,1646
1140,1836
1140,1858
1140,1864
1140,1880
1141,1066
1141,1215
1141,1601
1141,1779
1141,1806
1141,1816
1141,1829
1142,28
1142,94
1142,137
1142,286
1142,324
1142,349
1142,367
1142,371
1142,416
1142,467
1142,498
1142,537
1142,651
1142,714
1142,798
1142,965
1142,1063
1142,1144
1142,1181
1142,1182
1142,1206
1142,1216
1142,1336
1142,1347
1142,1368
1142,1450
1142,1475
1142,1482
1142,1613
1142,1689
1143,987
1143,1647
1144,12
1144,13
1144,20
1144,29
1144,47
1144,48
1144,60
1144,63
1144,81
1144,87
1144,89
1144,95
1144,104
1144,109
1144,122
1144,136
1144,137
1144,149
1144,199
1144,249
1144,251
1144,277
1144,283
1144,296
1144,335
1144,381
1144,401
1144,407
1144,422
1144,423
1144,449
1144,504
1144,523
1144,556
1144,601
1144,617
1144,635
1144,639
1144,651
1144,662
1144,688
1144,772
1144,775
1144,802
1144,812
1144,822
1144,846
1144,849
1144,860
1144,949
1144,972
1144,976
1144,977
1144,983
1144,995
1144,997
1144,1029
1144,1048
1144,1070
1144,1077
1144,1096
1144,1102
1144,1106
1144,1113
1144,1123
1144,1134
1144,1142
1144,1158
1144,1163
1144,1164
1144,1168
1144,1249
1144,1343
1144,1381
1144,1403
1144,1441
1144,1446
1144,1467
1144,1616
1144,1641
1144,1667
1144,1696
1144,1719
1144,1794
1144,1852
1144,1853
1145,348
1145,682
1145,753
1145,827
1145,924
1145,1109
1145,1345
1145,1455
1145,1507
1145,1835
1145,1848
1145,1865
1146,324
1146,921
1146,965
1146,984
1146,1414
1146,1525
1146,1655
1146,1724
1147,653
1147,681
1147,1148
1147,1161
1147,1313
1147,1472
1147,1570
1147,1635
1147,1674
1147,1770
1147,1851
1148,14
1148,27
1148,128
1148,131
1148,141
1148,155
1148,218
1148,236
1148,239
1148,254
1148,290
1148,294
1148,317
1148,348
1148,394
1148,441
1148,458
1148,465
1148,509
1148,531
1148,533
1148,534
