user,item
1679,16232
1168,4011
476,4885
114,1103
1030,12091
305,326
1713,9760
1727,16620
1514,296
742,1204
370,27
100,2656
696,491
1721,2661
789,1511
1851,522
96,2600
1068,288
133,3205
120,1233
719,919
248,1186
1078,6614
1438,5647
1725,8501
596,8608
1519,323
1589,434
512,938
1275,83
306,283
1284,2562
846,59
83,251
1812,1763
202,334
1270,11794
1211,509
354,911
1330,203
1412,338
914,695
544,1540
1610,83
552,1035
350,2936
961,230
935,39
1620,1081
705,346
843,3508
838,59
276,1151
176,1177
755,687
1677,10276
1202,13334
1744,369
671,4672
1743,11903
1492,609
1435,14716
495,292
901,11180
50,312
817,293
97,1624
732,2763
608,3464
1449,1401
1150,58
1326,14050
876,520
745,84
464,7298
105,518
1153,13040
1540,8197
273,4301
711,7598
926,6306
772,1784
1449,12962
1033,318
46,1491
148,192
398,438
1781,1794
429,191
551,4983
29,527
1037,296
1866,770
1559,46
1353,14252
28,50
717,465
1840,1171
379,1828
124,251
1793,2237
329,288
1292,148
204,3691
329,2587
216,459
1673,16164
1875,1763
819,498
1523,7197
148,3390
1880,282
1166,301
1257,3336
176,1034
1165,444
398,1815
221,3203
990,9958
1344,832
368,1538
1009,11912
1105,176
433,4920
1181,312
1579,3782
828,722
95,423
574,8436
1741,16712
82,795
1745,1175
844,6328
167,182
61,1831
1253,677
1381,511
1222,729
735,423
1440,184
910,6015
1694,10325
1732,224
1161,300
709,4622
766,9247
985,325
280,5329
369,2029
1750,11681
1130,75
620,948
183,157
305,286
857,2820
1737,749
632,4468
832,4861
75,83
1414,148
1300,977
1175,969
719,2168
1358,153
241,4774
1670,2007
411,609
165,457
409,239
269,322
1556,83
136,1074
1629,377
950,11504
1875,4364
1631,15930
70,2060
210,53
1684,16289
1141,364
1671,1919
919,11347
942,3277
47,712
1425,6640
441,1663
437,2161
1879,3691
18,517
820,2157
1024,312
1035,3671
132,1975
131,1450
1556,301
591,1805
1663,7298
585,1864
389,2755
1164,3203
782,10261
745,3470
1237,586
1249,1171
882,11027
942,2079
510,21
1641,3265
840,1000
1136,145
1561,1788
250,684
728,6104
1142,167
1875,2592
455,3678
210,988
882,59
685,3631
1797,2588
1569,11307
795,1081
844,599
1461,9484
665,777
723,298
1389,166
1253,491
1181,369
1793,10787
1267,2956
21,780
1559,871
1571,4664
1401,640
1062,157
1651,61
156,3558
1196,286
872,2601
755,1444
472,687
984,1476
1091,410
657,4813
1160,221
494,7630
1855,894
1675,176
1597,83
70,2058
1575,604
238,4753
1385,1171
1393,1890
1167,11537
285,222
794,2136
1008,529
1720,416
750,3600
1015,1663
600,321
479,5188
1097,71
1089,1966
633,3187
637,1403
1673,12691
144,285
1082,897
213,2377
142,3298
837,946
650,2037
718,9659
1649,1107
1201,1977
57,1154
1334,289
1249,1461
659,3451
1809,197
777,615
1587,1786
341,224
1371,323
828,10592
1568,2585
1796,6120
70,2030
1307,10013
1599,988
31,1155
1632,296
1838,3081
545,486
844,214
1754,58
218,314
1679,16242
1762,3450
33,475
1581,15621
1450,675
562,973
1441,748
1356,14329
1186,251
479,7477
884,11050
1096,703
1172,1374
805,523
1627,15893
290,193
1745,15566
1649,674
308,1240
1540,394
1133,3656
1522,4418
321,5775
1843,1709
539,8042
1596,15716
930,11407
1544,15387
1046,3061
955,482
1491,93
34,1220
510,7718
1346,1329
641,346
475,7417
398,75
684,397
1652,338
246,4872
361,6248
1430,2114
415,2015
1652,536
980,289
1368,4957
1126,969
52,1623
553,680
808,909
215,2009
1397,423
590,8552
1578,4007
186,292
248,626
956,319
501,492
1306,13954
836,10640
1206,13367
1729,16644
1887,8493
1473,3047
783,2617
958,781
1591,294
754,148
71,640
1696,148
330,283
299,5538
725,992
1633,512
697,460
427,5841
49,1553
739,517
1178,157
70,179
391,616
1649,3178
1467,66
1335,14100
1622,11691
778,82
1861,365
66,1962
1395,2169
1098,216
1810,887
38,948
1472,322
621,319
1536,2835
1537,1397
770,2262
1002,1866
1520,3656
867,10893
184,3980
1843,427
1731,13761
1855,4173
1240,3661
1504,61
5,314
197,49
737,4890
1810,201
1745,1788
120,3050
164,397
131,343
433,1508
38,1359
1539,219
182,3932
1627,3179
647,9101
1190,486
136,3181
627,61
212,3295
820,6428
818,327
1423,14667
143,3330
990,7018
1162,1727
149,1074
604,894
1290,527
141,300
1558,1142
772,80
1270,559
1625,3633
1399,14545
1558,4009
860,4374
1720,310
855,2651
483,34
1502,2967
1072,1095
144,282
772,8643
1374,52
739,327
735,223
1846,3243
273,5183
686,372
755,1050
13,620
288,1171
1757,536
1781,1363
482,78
726,675
1478,1699
1617,7967
1378,289
967,338
7,397
254,1571
457,1864
1246,3566
1730,14733
927,1369
232,3189
177,187
1141,12973
539,423
750,49
1428,203
1404,285
1178,146
1720,3671
1832,2582
603,223
1243,184
773,946
666,1285
816,10503
446,322
102,1360
184,3222
1542,10322
1730,7033
426,6944
309,5632
1228,302
1831,9699
496,7651
497,3270
238,4742
1471,6977
929,452
631,319
333,683
52,1625
689,700
280,710
1870,294
1727,4285
513,4042
1803,718
750,3144
407,956
169,151
1873,2417
708,534
251,1799
660,3621
1627,348
316,5716
1368,3376
805,1296
542,1
338,5967
1253,13653
488,1177
1155,296
209,305
331,292
275,1977
713,626
1556,693
1399,4032
447,4713
426,6950
51,1592
1071,12460
382,61
608,221
994,11782
1039,279
16,699
297,528
832,10623
1847,8457
1769,7025
384,2896
645,9077
83,680
1872,415
893,11101
243,4813
879,6478
1541,1349
551,458
1088,2332
735,1886
949,6440
911,788
1390,1973
273,492
304,277
1847,7959
389,6511
803,1089
1866,15999
1522,283
1456,2106
1385,1373
561,1720
1217,13427
1721,148
215,1265
1551,3280
1136,6056
1747,3276
1352,1085
1189,3993
557,894
837,1105
1035,894
1819,7862
1800,527
1645,13211
1266,315
1298,13916
1064,728
1291,287
1548,285
744,6557
1625,1950
1568,15579
1712,16079
1541,700
319,5730
341,2936
772,4071
960,593
49,1552
817,296
594,5537
424,2671
61,1825
314,2751
643,167
1745,799
1191,288
1110,1374
585,908
740,327
1734,2262
1197,1381
930,360
112,153
1074,201
1746,466
1104,12684
451,7172
1494,2122
412,842
1491,2463
424,1194
427,203
1856,453
1145,13005
1725,8504
1193,58
631,525
652,298
596,558
793,674
1124,7631
256,4979
233,3037
222,83
1606,3749
766,1755
1059,12328
721,4615
901,11178
870,465
996,4740
939,192
72,361
1468,5719
1755,4610
667,921
916,284
922,151
512,4189
88,2492
284,2585
1063,2471
544,770
1673,377
970,760
1146,609
1508,15197
14,640
1280,13808
1264,4257
307,346
627,284
1488,371
1441,157
264,2585
1758,224
1588,286
1135,2795
299,3291
465,83
120,82
228,419
746,293
1756,1630
1329,492
643,2588
877,1065
1019,528
339,338
104,2763
918,283
1503,3520
604,4478
1045,784
204,1370
585,148
1263,1335
605,8690
787,10314
947,1370
941,2355
1804,1791
696,3209
1060,214
1195,548
1123,53
1811,1146
1857,6892
696,797
40,1393
1128,202
356,314
1613,15806
1796,221
1211,444
1678,3408
1596,148
778,3808
500,61
286,66
1526,4620
148,3177
240,1303
864,4651
187,1035
408,6711
1604,517
1602,204
1222,1360
262,5040
1604,680
1459,3138
901,5927
610,1370
639,1795
1845,946
602,2364
844,1392
671,221
1171,427
1725,2640
203,63
68,880
1715,3242
721,4711
87,1194
447,4737
1682,748
1177,1506
558,8243
1117,842
1817,540
1084,5030
1379,190
545,492
1382,1504
1181,286
197,320
986,4900
731,2581
1273,6775
906,61
1507,1895
1410,1035
1634,262
672,2429
1211,3993
770,427
1746,2968
879,469
1062,7172
1200,13303
1157,1403
419,6137
1764,3374
61,1840
644,2916
1716,4973
1682,16268
1491,2478
1172,13166
1211,167
1079,495
690,1412
524,4486
346,6077
173,215
1086,8777
685,9434
1359,1109
276,5279
474,1961
173,953
1117,66
1429,8505
85,283
728,623
811,61
792,519
1414,1089
1547,887
204,1053
328,880
476,501
1745,534
313,698
859,221
1545,7503
196,4202
1838,876
1180,512
1185,781
252,6
1809,220
192,4136
1565,5492
1767,16895
1046,294
1450,793
1373,1182
642,300
1580,683
819,1751
366,1233
167,3697
1465,14877
1299,5319
1319,14005
593,8574
578,842
1008,1385
676,2463
311,475
1848,148
1545,877
393,6555
1044,12176
818,674
644,9060
1271,1926
558,8240
1430,520
1848,228
614,495
1674,16168
431,2604
1276,13787
527,184
1883,17546
1750,1177
1862,1
804,170
781,492
329,203
710,69
30,1089
1046,3518
989,223
1465,14883
745,1778
1455,14790
1098,1636
751,83
736,475
535,1604
1639,7674
939,701
1564,15562
943,493
468,735
393,4770
59,184
450,683
1761,596
885,49
1291,282
1595,465
339,354
870,1176
1507,15188
666,5792
608,8760
274,5233
1347,684
1434,1240
954,799
31,1150
1890,17595
1357,14341
1827,1778
1747,255
1090,2653
1543,2604
1200,531
201,214
1393,383
1625,2651
363,695
1706,735
1765,283
1031,5801
1863,8261
1121,12828
990,440
88,2498
638,8699
1284,960
871,3616
1545,593
1682,469
1392,6944
1538,794
1022,10203
1764,8475
348,498
945,833
234,4694
808,435
831,59
795,202
481,294
1663,4905
427,365
744,570
946,7923
1234,950
548,6004
370,45
991,59
1317,287
374,486
1038,2068
1032,1081
1178,1532
175,498
46,1474
1646,6392
1654,6583
132,294
1649,161
543,6
78,2271
81,2339
403,6071
233,182
1257,167
1637,1146
257,1704
997,4761
1200,2139
244,1559
597,1624
5,296
892,10813
1702,2538
978,1672
1643,3360
1889,222
1544,15388
367,6333
1010,8592
1501,789
1105,5673
1567,1107
226,2769
461,5361
949,10676
1125,7485
1574,2511
76,2184
29,184
617,53
948,286
1400,701
1365,228
1061,12354
1630,1403
1266,343
1714,310
280,1329
1669,16131
873,1070
777,232
460,1158
1064,6582
977,3405
1882,872
1398,371
823,2764
275,933
479,1330
583,1971
1184,1942
1255,372
1475,1375
974,1403
1092,406
930,211
899,5237
1492,612
205,3244
1683,695
471,1234
1720,177
1877,17514
1186,460
687,9457
1054,2029
80,1403
1354,614
1837,228
259,475
970,412
1207,1424
1231,626
1060,492
447,7183
222,3280
1056,11407
601,438
183,2256
1221,13470
1547,1373
1515,10145
1412,522
676,1145
175,45
1118,12797
1611,197
1030,483
1164,859
1051,3210
208,1712
1377,597
992,1100
857,460
1580,380
1876,17511
1585,491
1605,1406
1858,319
1069,157
1280,167
1093,680
742,9854
1767,426
1630,423
1100,1349
1647,859
1114,344
432,7017
1038,282
1274,9459
1228,283
1612,2528
1441,228
1486,319
1156,1705
844,255
1155,83
411,435
651,989
411,2552
513,170
503,952
1141,3380
1588,453
1883,17536
736,1237
1655,417
1304,1403
581,8478
1058,731
733,9787
1143,2261
1271,6995
459,1360
721,214
1152,915
1075,677
1566,318
228,417
1513,15210
726,380
1754,204
334,458
1695,1409
1190,492
773,66
1705,504
1518,15243
775,5939
1750,6412
938,3354
981,286
470,1023
802,1396
1136,12940
1747,1038
1587,15663
490,1663
1438,2329
693,422
1054,4878
980,1440
1085,7647
1110,12742
1706,4939
1044,9683
990,9334
1498,2478
220,4493
727,9746
547,4476
202,492
693,889
613,8235
363,2506
1579,52
287,5383
567,444
1664,16076
512,7738
1483,3191
1683,315
640,1919
1041,695
865,1859
335,66
1301,7296
1461,4026
1640,1072
1420,14635
434,1389
1179,452
1571,759
592,4395
1227,193
19,826
1027,8259
1394,725
1424,317
388,540
1747,4713
1627,5650
474,7388
649,3374
573,4609
91,2540
1272,2612
1413,437
1385,1095
924,3390
1333,289
1212,167
479,3176
231,460
735,480
1409,300
1757,3668
1786,1968
1629,15909
1023,3037
930,9474
1215,1763
491,521
595,315
515,7764
38,1340
769,1329
635,1876
282,259
357,599
1782,327
1270,606
1331,458
1807,7527
1467,1394
1470,14931
56,1095
1751,61
389,2648
468,7326
193,807
1128,12896
1388,6178
1287,2504
239,83
1527,1234
1695,684
586,904
862,509
1507,466
1522,1604
395,986
1873,283
377,1854
122,83
257,988
1670,83
1061,12355
850,505
1786,7188
902,469
867,7762
1742,1233
262,718
1625,4146
1,96
867,687
1532,244
1762,5939
1166,315
1255,13666
1012,203
1066,12429
307,290
532,7972
766,2386
875,7196
1836,235
1640,11933
1697,708
422,6919
543,214
369,350
1236,970
1705,8423
1643,525
1861,17429
1524,427
1186,292
264,3089
733,9784
987,3166
1491,683
1427,1636
1536,2327
443,1297
1588,460
1506,228
905,294
1008,1234
1093,698
972,3702
136,45
110,2845
754,2585
151,3440
1307,296
682,2575
839,906
1838,61
967,312
710,221
1357,14352
1858,7498
361,542
650,235
1410,973
236,292
358,1230
529,190
910,11253
1260,13688
161,759
486,7552
838,1705
1063,3465
1096,1403
1563,221
1192,203
66,1971
625,8958
293,1438
92,626
160,3643
1825,17254
1826,318
1444,6074
236,61
1057,1846
1301,13930
739,1564
403,6651
1192,13224
82,1187
247,94
453,1414
1129,8448
2,160
38,1355
173,1403
486,1779
423,3475
311,5653
1343,1240
1711,2559
344,148
1650,16021
331,283
1751,595
912,619
1022,214
1429,13168
1160,447
1565,283
1220,13458
904,406
1668,16115
167,3703
1749,16797
966,11616
1888,214
866,206
868,10905
1287,1945
1274,6456
880,3281
1484,8363
1691,1184
979,527
1156,1485
676,7332
1805,34
1229,13499
459,3579
462,319
320,151
858,1197
54,1025
403,1082
1827,763
1882,13211
479,376
524,4472
1410,3180
1301,4265
1710,462
1514,327
732,1405
1682,2796
973,11647
1115,593
639,1070
1031,3362
896,727
43,327
269,223
1854,50
1574,709
157,1369
1027,2565
1219,13446
1528,293
1876,300
1766,16886
14,83
218,284
891,1581
511,1961
210,2613
1806,17134
532,7975
185,960
1716,283
1661,4040
618,5794
1513,15216
1193,12908
1197,1397
1861,1843
1627,15903
242,4787
1034,1033
163,1403
955,203
664,9251
181,3464
1069,283
856,7149
1289,1877
1709,83
194,4163
545,1171
1266,1444
46,293
637,701
1506,8220
963,1142
202,3276
397,300
770,1495
685,9437
1534,46
1755,222
62,1861
781,3069
713,9639
617,64
1214,13399
715,224
1745,1174
1314,153
4,243
312,1959
554,1123
1888,17262
1543,4910
948,361
927,372
970,214
648,1406
1863,8258
729,880
2,149
1198,2127
1563,2515
700,492
243,1418
1832,542
78,2281
789,3432
723,7962
335,4161
206,2882
358,695
739,83
1535,3304
729,5294
1095,12587
1758,1636
838,720
1798,521
1226,211
1250,626
1583,10392
470,343
519,7850
1862,481
1388,460
864,10879
1467,4624
1586,1095
1305,5191
614,4093
1379,2594
78,406
1781,5046
1386,285
498,460
1075,286
933,825
1828,609
406,6695
963,11590
235,681
1316,59
1273,854
1763,534
1612,4266
820,3433
1162,13093
1000,296
1762,4399
17,745
1066,12430
111,2903
721,1082
1386,203
397,1446
1793,75
46,1097
835,455
219,1446
114,908
1614,3256
1238,157
384,6481
373,283
1011,449
1632,336
1849,3196
722,3067
816,455
1549,11330
1326,371
1758,11691
679,5765
175,3830
235,338
1715,4045
1714,511
869,1374
511,1416
1735,7382
517,343
939,11433
696,4087
1526,15265
950,11508
702,9582
94,2122
1576,921
1513,1604
1733,7682
1715,79
1622,184
1068,5875
1858,3462
548,8150
1857,940
1632,532
1066,12422
1529,521
1704,6230
1579,4813
153,251
1617,4492
1621,222
481,338
1389,1142
1660,1366
1100,832
1040,5950
602,1363
1283,2612
58,412
306,418
1642,15851
705,321
1247,12800
1422,13049
331,294
1305,13950
1184,190
478,556
849,244
1288,13845
365,397
989,703
81,2347
805,6140
1795,16769
1211,220
358,1081
1615,302
811,781
80,1329
1378,455
1771,6259
1089,3201
410,1393
657,284
1649,3166
1505,1789
92,746
1413,1366
741,834
914,2025
1126,11128
1852,461
1611,844
697,9542
953,6491
1142,294
974,157
278,5307
363,325
1828,2515
1314,59
207,402
1208,9588
468,7339
1348,356
1539,1039
1207,3525
1858,3520
1358,1090
1559,6443
271,5164
1764,6316
1753,64
891,4170
810,3067
1230,1999
1715,1795
287,5378
1374,683
753,2194
1537,2921
1881,17525
94,498
1520,423
1443,727
1314,53
936,901
76,2192
1058,4078
380,3949
517,638
1602,469
987,5801
472,327
420,343
329,3282
1096,12600
957,11542
455,1675
715,9652
147,2359
1263,3433
1095,1121
43,460
85,312
425,6931
540,1854
754,64
345,1171
798,322
1795,626
1122,718
607,8742
1640,58
1362,9493
1294,7947
1403,1797
1648,338
1846,46
989,11754
732,851
352,161
125,952
1542,1366
542,8076
445,2014
1344,7719
1060,5191
1533,272
951,2881
214,4429
396,817
865,2920
1518,167
756,532
1365,4388
1713,691
208,222
873,4579
74,735
1005,53
357,1964
523,2688
1055,1945
1558,3236
639,7196
1531,938
119,3034
95,221
59,66
287,5393
787,5109
1505,5798
933,11417
57,1735
862,4766
390,469
1827,17272
812,4699
1031,283
1492,5292
447,7182
1760,201
1613,211
1364,151
130,283
385,848
1490,511
236,284
1393,3265
698,492
218,4477
814,898
1191,273
583,1949
1496,2447
409,1294
1434,3955
311,61
1035,83
846,799
1582,9224
671,5053
739,322
1057,192
608,2328
607,8738
572,466
837,481
518,3466
1295,13892
1499,681
699,3222
1844,6117
1183,3674
480,2803
1617,6161
1132,198
170,1401
160,908
899,11145
878,166
1595,185
1607,708
1408,1769
415,6844
690,9306
15,492
1696,1960
546,49
1000,695
3,217
1599,1005
1408,371
903,354
1513,15215
867,222
428,1349
1422,14658
1489,4104
233,711
1458,3844
1430,1237
1682,3870
980,294
146,1039
1860,2819
431,153
1425,2688
910,343
1498,1193
117,2999
1365,294
1299,13922
718,1393
497,7671
133,3209
1802,6479
1485,295
1486,251
847,3464
354,909
1876,1055
881,11025
1539,209
1387,832
1430,1188
1246,10718
701,9563
552,8174
778,167
1079,1035
503,66
335,1097
630,1751
764,10123
390,6535
795,4045
256,4464
381,1503
386,285
263,1402
1757,612
1006,8656
212,338
1842,3645
1689,780
875,1240
1371,327
6,328
1854,1391
438,419
432,1089
1602,703
585,1397
1731,4920
1434,3533
1038,327
903,151
497,7662
276,5285
739,292
718,295
1666,593
813,1344
1443,593
223,4530
1059,12331
1029,12066
900,11172
1622,556
342,6021
1312,4663
1621,3218
1574,9588
293,1672
136,3257
405,213
42,1427
1397,1081
1218,4022
1162,5802
864,10874
357,6196
307,528
483,372
1214,4104
966,492
1148,517
430,61
1194,13259
542,608
1884,190
803,433
702,3440
559,4984
1692,16362
751,695
1543,15376
898,1351
421,2913
931,3077
231,492
93,151
807,681
881,64
1262,2573
879,2232
1884,1757
291,4967
1739,15182
1353,14269
528,2814
97,2622
1674,16186
673,3221
236,3354
409,985
1039,5127
368,511
440,2328
507,412
49,1532
1765,1466
794,10354
1189,2678
239,327
594,1748
112,85
1636,691
635,93
973,11648
1409,673
1755,1675
1127,914
687,5863
1295,283
673,6176
1089,12548
124,65
1269,1177
122,2047
1158,13068
585,228
503,487
418,729
1722,300
111,1611
373,695
834,314
818,899
1425,1097
643,1370
655,283
1056,765
337,992
796,202
1522,492
1327,532
1196,167
35,1235
1184,201
1251,1931
343,6037
143,296
1328,612
958,2964
860,10838
1270,148
668,770
1869,976
198,1063
249,960
687,9463
1234,2712
939,39
1252,598
536,221
1495,505
1190,695
1091,12572
890,697
1196,1477
1285,6363
171,1777
636,343
562,952
679,853
58,1749
1174,315
986,8222
918,1005
746,286
1609,15794
1756,211
1272,13752
530,295
421,6917
1234,6978
495,327
714,1082
343,3472
1048,3227
705,538
452,7213
714,4480
1012,530
1449,540
523,1
1839,698
715,283
626,4704
345,6066
1594,599
819,10512
447,5328
231,332
789,10332
1211,3586
865,9779
1509,1066
1773,6211
907,6092
1119,2696
391,1230
960,419
522,160
517,904
1888,3826
1780,417
919,11348
1682,8385
308,492
165,2036
1041,12144
486,177
1049,66
702,9586
1673,45
1386,6265
1225,937
1616,5719
1056,4028
1493,148
1809,228
1318,8171
1826,305
512,3722
1039,310
520,1525
1148,7296
778,5681
1658,1704
175,1055
1561,2504
1812,4318
889,59
730,1000
1008,91
1129,232
621,8922
808,832
1364,447
386,371
231,4655
250,431
486,927
1699,6194
496,458
1451,372
1188,283
580,1525
973,1089
500,793
1669,12897
673,9309
383,6456
1655,616
1817,533
1048,166
190,1916
15,50
1326,493
1608,4139
578,229
1010,11916
1853,512
1166,6385
449,1877
216,61
540,8050
690,1758
1674,16171
1338,530
1429,14695
382,181
1012,1172
662,714
784,530
813,10470
980,292
1047,13
406,759
409,8
1616,559
1784,7035
851,263
746,9917
250,346
807,4724
1292,1096
58,1764
1692,894
1601,15749
20,845
964,327
220,2237
1767,197
1079,1171
1223,319
694,3864
1538,902
60,1804
931,7122
807,10421
1760,292
533,519
911,478
1465,3632
395,187
1464,146
888,325
92,2574
1419,1391
1645,5660
593,716
1789,3598
398,1738
627,300
1237,1937
1061,460
1837,300
843,10668
1459,1963
204,1394
1508,1363
1322,14020
229,277
412,1142
1343,224
235,3452
691,1368
1408,13397
1410,161
294,322
56,1201
198,1052
833,1366
1133,12917
1846,8913
1147,3279
26,312
146,1675
1753,273
1615,1450
1381,1240
306,3295
494,1544
1155,685
476,7452
1543,950
1444,4711
1710,894
553,462
1718,7129
1767,12053
1592,2010
114,803
1620,2582
403,6122
1664,2135
978,320
140,312
1551,10454
1122,729
281,296
1750,710
1126,11880
789,1081
650,6125
1889,66
376,6410
578,206
992,4620
976,435
638,153
1586,228
284,1066
670,200
6,352
1442,2448
1784,3869
1307,462
1495,15095
1576,10648
1687,16321
749,9969
951,7941
213,289
863,10860
101,2688
1501,290
722,61
1469,1919
315,3433
1673,2562
956,11533
33,464
1067,3721
1232,11673
368,371
841,206
775,498
207,4355
1857,17418
674,354
780,166
1421,9352
420,294
1091,3627
1560,850
1262,1396
1343,487
47,1504
1574,53
526,2610
720,228
188,192
424,75
1664,6458
492,283
1426,785
1726,10554
1093,450
265,1239
1856,452
59,1793
398,1722
378,904
963,11593
1820,1963
1292,5318
51,897
1116,859
1157,2332
291,3287
1811,221
882,243
1646,3058
625,8955
1223,1033
1430,4178
23,921
220,1627
373,469
1083,157
1184,596
1068,300
209,291
1144,843
454,343
646,4622
1039,285
991,2524
1459,1244
551,492
800,1043
1748,16771
1338,184
348,1107
830,4301
821,6131
1282,167
305,2010
1273,709
664,710
25,992
411,101
1344,14173
76,2182
286,2763
1709,198
258,419
1036,12122
305,5603
615,8878
551,1461
363,290
1572,12618
425,3341
65,1932
301,5413
170,3746
1149,1407
166,1367
677,3464
812,1798
1741,395
993,7226
1554,14597
885,11071
328,783
392,4472
1249,2765
1176,1452
57,1739
589,612
1440,66
41,13
5,308
761,10073
124,1956
1809,50
1429,160
845,251
376,6407
618,4963
1232,13528
658,1805
1091,3223
1404,305
95,149
403,6394
1261,83
713,9640
330,296
735,1053
1228,492
1635,904
1719,3616
785,803
994,11791
20,847
146,452
1470,14928
82,2372
101,2681
991,11766
1585,1090
869,950
1370,283
261,697
707,200
954,770
1881,311
134,197
692,9494
1589,225
742,9847
1445,251
59,1088
1325,176
1206,221
1363,469
1319,691
808,1807
1059,2641
972,232
470,1592
1628,5995
1235,899
620,923
306,5619
827,222
565,8349
290,690
676,1696
1455,510
1091,2521
1851,327
165,259
291,5444
1423,14666
1029,30
516,7780
887,459
836,4972
1830,312
1383,517
1743,7113
1409,286
922,3538
135,3228
1297,1571
990,9960
1617,2207
1515,6926
237,1177
795,858
1483,15021
555,1334
1660,166
647,626
418,1357
1635,1922
802,971
1855,356
15,283
1671,1441
872,10935
605,6213
673,9308
1479,6902
1743,3394
449,2473
1648,1179
1764,1495
1066,600
645,673
581,6092
1203,89
1625,1826
1265,372
588,8529
913,11296
1265,482
1441,505
1590,1146
1466,14894
1523,3037
657,4640
843,1283
1670,4600
1799,59
515,7762
632,2087
842,166
594,2332
1119,3566
1777,2029
834,296
1495,7857
1520,153
412,3375
1407,1025
1645,4045
1148,635
660,908
1579,1089
1563,200
120,83
1442,727
1144,5138
707,1097
886,201
1356,310
685,9436
495,318
813,1349
943,11423
1101,8179
1659,47
1388,673
1469,311
751,1466
1502,192
1783,4524
62,482
759,1081
1459,6025
1808,7179
1827,17274
1616,1748
1160,2524
162,1805
232,4662
1023,11981
430,6983
645,3242
250,1438
1419,894
1191,8403
675,1450
1867,83
1890,2791
403,6647
1852,15406
431,1634
342,2445
611,2087
584,8502
1530,184
261,1691
266,3743
125,1441
57,1718
1727,1416
30,1106
1534,1826
466,294
151,624
558,8241
203,224
415,2455
1230,401
1193,78
1791,14894
760,7681
953,2575
450,289
941,834
619,539
950,11505
1111,52
1882,14829
1415,372
311,4378
218,4475
1615,883
1691,327
1019,214
1526,1064
131,303
1510,3037
44,251
932,455
832,5184
270,1218
1090,1928
645,1472
497,2379
866,527
1566,7685
114,812
1877,3363
1323,14043
1841,608
640,223
85,492
741,9822
95,1366
1738,10393
468,7335
221,4516
1876,75
754,3261
1250,5801
717,300
1554,15513
679,6
296,214
1756,421
856,10794
1734,59
572,938
764,9704
641,174
871,10927
554,1360
1609,63
1610,338
310,2067
581,748
703,4889
1365,371
638,973
459,3574
187,1531
1811,180
444,7168
761,10050
1860,1179
776,4773
493,7609
1825,701
242,4799
840,470
970,220
78,2273
105,2091
82,700
96,464
1674,16175
991,221
999,301
824,1996
1803,608
454,2167
741,9821
1585,7481
777,1409
917,304
725,318
1499,458
488,531
766,10140
26,466
402,703
1524,15262
1612,294
94,151
383,1174
1247,4669
1697,184
1282,414
247,4877
82,2128
1330,3388
555,8194
1781,701
1073,12473
1107,701
341,1037
191,3851
1804,17113
1386,458
542,1461
1216,9235
595,2135
1203,2542
1537,701
65,521
1873,17490
1569,2795
412,52
1325,293
1054,12289
1085,286
1824,1081
331,321
977,3658
1805,6297
425,4377
1070,232
1054,6902
121,286
403,494
511,849
872,10943
582,6945
579,609
1339,950
772,595
1630,1154
1707,80
490,7600
998,11824
1275,679
240,22
48,1527
1165,13105
1248,3290
350,513
755,223
1864,2052
1881,624
83,283
7,366
1411,9585
1469,1449
1189,1074
1425,5393
1448,9404
1811,2632
437,891
237,831
1471,2262
1340,2066
901,11179
1490,450
538,8027
188,936
170,3726
680,3164
684,1038
487,7564
347,1081
307,59
1450,458
1416,14614
302,913
394,305
447,224
1634,695
129,286
1134,12932
73,82
1050,5145
36,1255
488,418
1266,680
346,6096
290,3666
1526,50
452,2178
701,492
1043,12165
208,418
748,9951
386,1446
1185,294
100,2657
1277,460
915,746
1064,223
739,472
1830,506
1811,222
764,4616
645,9081
718,611
1131,419
1586,1360
85,294
1566,3525
1478,12842
872,1859
1328,593
666,66
625,700
216,372
596,8601
1406,2652
287,1260
1415,14606
1163,505
1035,612
822,2522
1518,708
1035,2328
437,7097
793,286
117,729
1565,1663
1085,1025
268,406
1883,963
1117,184
1570,971
1803,1536
706,807
1576,15604
24,963
1417,1374
1040,11775
306,5608
1338,1476
1693,16372
1170,13143
1487,673
774,10202
157,3566
200,4258
30,601
1561,1089
379,1404
1105,50
270,45
1412,469
896,9804
1814,3181
503,7692
1876,1891
541,914
755,5833
616,427
986,1360
517,7818
611,3520
1888,82
1373,1176
901,168
184,849
1792,17038
1762,1055
1565,315
1060,4718
29,1086
1265,3780
972,1110
441,317
1448,481
1615,293
1652,452
497,6380
1507,490
1159,13076
1399,598
374,6395
554,170
38,1331
604,780
1626,15886
1469,300
1733,1444
1301,708
1370,14446
1335,14115
1698,187
1723,453
1237,191
342,157
798,1095
656,1604
773,182
177,157
1346,3577
59,1776
63,1884
1612,1036
1416,221
1582,148
1027,12053
254,2528
636,3360
566,517
540,465
753,1663
296,5491
975,1089
1050,2452
290,1731
1790,455
384,2164
496,1844
1272,13751
1661,2853
584,7255
942,289
568,683
666,481
764,478
608,2764
1648,2424
1200,406
1389,406
1019,7374
1741,16705
55,83
1341,14157
76,2201
201,239
1871,2770
1575,3468
1357,3008
1615,338
518,4601
135,153
1427,415
1112,223
1207,1448
1435,148
109,1801
1815,17187
1682,16263
1313,899
952,3414
497,7664
115,2962
1782,61
247,4879
1441,6805
720,196
