user,item
975,54737
259,14964
1743,9784
2506,80298
1134,17314
1004,55537
7093,34218
5659,85285
707,46421
4155,25188
4569,2267
283,1415
2036,11025
2676,68296
753,35164
974,11042
6417,26348
2206,2791
5566,36931
1095,58427
1482,2766
15,3320
4880,70334
4888,30770
3932,53247
255,22493
2792,2839
1636,24973
2939,79233
3381,88994
321,8578
1704,36770
624,20599
135,13151
356,34099
1643,15681
5676,58774
6486,102827
3910,83320
1029,33841
2713,2791
258,23970
2440,79160
2945,4188
1449,12519
121,12026
3094,53204
275,5303
90,9930
2106,1113
907,5255
1937,58278
2889,82385
2348,37179
2718,11396
3298,42303
4016,89564
356,34054
1725,41146
7311,104968
0,549
6582,74988
330,30903
749,48610
1002,55356
3867,1889
905,26399
2220,76058
1546,20314
1103,58797
242,20763
1731,42919
5353,85072
398,36332
4741,60233
2420,78943
3136,8339
2364,4355
7230,8344
2939,14504
258,23719
5997,20794
1511,3573
71,8857
2449,2516
101,2701
3024,79312
3094,6631
1373,64830
4114,10842
46,6115
6146,101796
3335,61246
226,18479
681,42510
1051,10149
6614,37526
1289,11807
1662,69264
2258,76717
1329,12054
1017,51565
3665,16819
6548,1128
2110,23189
1202,1055
2905,35566
6036,63979
7231,32583
1665,69619
3440,56791
857,51438
510,7222
1329,5252
1947,577
5726,35514
5392,33919
2939,85508
892,52035
1480,8373
5585,1048
336,31344
1273,55385
537,41781
1732,5252
1322,64038
453,38635
3139,87523
64,8032
5094,97981
523,40995
232,19149
6459,96876
2652,17995
127,12498
3571,81387
896,52120
290,27678
7306,14436
2415,46120
7257,65886
3878,72057
1364,16345
4528,78279
667,924
418,8282
3925,85450
1041,16401
912,52832
5157,98283
3211,88073
1806,71467
64,7311
4731,22030
327,29445
634,31304
3516,53971
4385,4339
414,36906
604,42584
5964,70713
133,1830
720,47411
947,17126
484,4056
72,8913
362,34209
199,17091
6840,103656
64,5188
5625,56194
5453,10843
1154,13931
2758,490
679,879
2941,19571
283,1548
247,1547
5692,4228
258,23811
5533,38644
46,5795
280,27221
202,17225
1206,5472
949,4056
6297,9966
7368,26281
4776,1018
1140,60496
1082,18437
2880,632
271,25665
5754,92321
6802,82222
828,3863
4510,13247
972,47917
6791,41949
480,39177
5416,99144
5789,7769
6538,69975
5690,1952
1232,62141
945,31693
2847,77532
857,51348
3356,85550
736,41194
1890,17289
3867,26298
2272,1602
0,323
2541,80075
711,46534
2577,45330
4587,56669
2560,8347
5806,100527
2746,49246
2905,1446
2413,1162
948,54031
173,15030
1900,72487
1055,57478
3039,86721
1362,64698
301,608
135,4369
5802,42280
6415,74951
4306,49526
4845,2621
258,23991
2103,48736
2688,15194
3322,14931
7228,31080
2933,1611
2001,1903
3153,83743
1735,70576
6900,17009
115,11723
6153,82333
1054,3628
2886,1841
788,5944
2840,83908
1844,72108
574,31882
234,19635
1042,56967
200,17157
2939,2621
2709,82427
2889,43056
3314,490
552,42085
1950,69867
6209,42099
3840,43028
5995,45721
6083,43010
3738,16420
5803,1442
3032,29823
4214,93930
1012,15303
2223,9919
3011,53241
754,49080
2241,610
0,28
3158,50109
5924,100844
258,23648
2114,11876
788,4339
3714,80386
140,6830
2917,85120
7130,74988
5970,25082
441,38355
1197,11166
1444,64513
3112,12764
2472,79762
2034,74251
3714,18791
271,5025
537,41711
7260,71346
2641,1055
698,46232
256,22943
572,1971
1847,56348
3517,50198
5158,66272
3507,65165
3521,40489
4038,93145
4081,93355
912,19239
6009,36968
1389,11600
246,21421
1378,64959
6404,26291
1120,59608
1727,40984
90,9041
330,6949
293,27927
4046,93199
1457,2766
407,26135
4879,2739
2487,30640
1814,71737
5713,12607
272,26076
3773,20794
1103,27603
2362,490
6441,61786
2130,75238
247,21601
720,46991
3730,2802
3210,88037
6396,31721
2943,43099
6682,10080
2032,4579
2503,50357
1956,24679
1682,49031
182,15363
2660,28711
110,11222
760,22867
1827,13750
2032,10842
3600,7074
1567,8031
759,46321
3384,84810
158,14497
89,3933
4686,622
2238,57472
1359,33058
135,12936
236,19848
2658,31618
1089,34245
342,32428
1130,60185
229,18608
2585,4195
167,14818
0,359
1476,8257
2442,60987
3262,85784
346,8628
4020,14891
2443,76638
6430,9242
5980,14444
355,33369
3211,88052
5409,17005
392,35945
4741,23251
2076,1940
2303,3205
6248,42912
6695,11743
1835,10576
2231,23179
6797,17515
3006,35426
230,18768
871,51714
1829,11371
5561,22250
4802,6809
6404,84312
330,14667
918,12879
3707,90654
2840,26140
3001,60317
380,1682
6670,85008
2787,48396
1103,58714
238,20205
859,16414
1021,12531
3220,10533
2051,9930
1967,33629
5380,11920
830,50825
974,54638
4771,18961
2002,14582
6782,31723
753,19335
2292,77066
476,39335
6793,83863
272,4214
1843,72098
71,8836
836,25089
750,7962
1055,14719
15,1628
5873,91279
574,42812
4758,27207
4471,83878
167,14832
971,51812
948,7183
2312,53154
4038,7027
252,22193
4342,37847
1660,2754
3782,42808
5954,73677
1486,66952
1504,67196
5156,98270
7368,100826
3866,13033
3114,2634
258,24203
2759,9247
253,15734
258,23704
4801,96787
1289,14813
1945,11211
2901,12513
574,26189
918,15732
330,2021
1190,40687
1278,11734
2001,73813
2995,12511
4041,29689
2014,73971
754,1065
440,38306
236,2914
2889,8873
5501,82248
1253,3792
7196,7081
2068,74630
1066,57714
3603,33045
6096,82871
3870,42303
713,46672
3635,38272
3843,76646
5576,23335
2338,5311
995,30713
6068,101482
477,38838
345,32574
1120,48705
2294,2035
3168,66133
2907,20369
4246,70988
418,37224
4194,6754
1091,2263
1321,64015
582,43661
2272,76857
898,4829
1541,15719
272,26213
0,279
1756,45814
411,36748
252,22224
912,52911
6404,12856
6296,61073
6276,50414
4180,52471
6233,80087
2847,1959
6098,80943
5238,46146
852,728
1541,67691
3365,69733
1955,72966
1496,67081
574,43064
479,23134
629,44585
1662,69578
836,14335
4525,34313
4346,24679
1407,15660
373,8584
5554,7508
1474,11398
1703,53769
3013,27412
964,14904
6025,20337
424,37499
4885,1357
2369,24354
2426,79004
7148,32504
6489,26358
395,36192
467,39011
5508,37084
1661,69179
258,23602
6967,104019
235,19787
4019,62268
2479,16410
5566,937
488,40035
523,41024
4853,97127
3921,24670
237,20069
6537,11144
2487,10569
379,35257
5870,83693
6250,26099
278,2676
7064,39019
7222,65143
7113,104512
2249,74465
122,12087
2883,10460
1116,59337
2030,55623
3852,28728
5590,28762
3154,78945
330,30081
971,7502
2247,76599
735,7281
4659,96002
7234,66007
2796,14893
15,2846
6913,81768
2254,27322
3255,51697
971,5222
3911,92155
688,37
1461,10639
1026,56387
4457,10466
231,19021
350,32980
1444,30888
9,1743
6070,101502
6771,82274
1228,2065
3596,15276
7210,61888
1659,69158
2637,81704
4600,95735
6194,5208
2803,83532
2412,78760
853,16995
2560,14955
3035,44911
6781,103497
480,39729
6726,103398
4595,63975
3851,46083
397,36279
6421,52860
6216,45128
713,46710
2932,36665
3050,982
3845,54206
1782,1055
2403,78488
2561,80985
720,47227
5697,29723
46,5803
2967,1371
1262,48528
578,43354
5737,11920
2158,1930
6508,94925
1029,56688
6685,3855
1833,66115
2222,76167
905,4421
15,2467
5662,23271
2435,79107
580,43528
33,5088
3039,1340
4686,25346
5777,73106
2943,24786
3350,18394
2906,632
7223,101443
2238,40046
578,43284
1084,58057
7,1158
327,14033
6297,9144
2810,19573
83,9580
1273,2791
258,24488
3915,42808
6430,57545
2029,14816
1010,16265
4069,2114
2995,86248
5132,7717
7043,102841
2871,24714
327,29617
1392,64154
4609,1607
1806,71457
1253,34
4915,97347
6804,58868
534,13801
6846,13248
3688,90526
2390,26044
4247,94070
817,50571
628,44555
2017,71601
6931,17427
5651,67173
750,29388
329,29768
64,7360
330,30279
2917,29712
692,43890
4931,77904
2162,45389
2992,63004
1447,66326
1950,46099
4447,58878
3257,82388
3619,90199
4739,96403
1232,6933
4449,2621
4180,10299
308,28773
4149,26030
488,40032
1712,42233
5999,85469
578,37927
2894,28762
1148,60693
382,1802
5833,100614
1196,644
231,19068
5959,100951
5198,27186
5559,36658
375,8211
3172,10851
6522,99611
3933,16639
1813,33961
276,19793
2825,26237
392,35925
3069,57154
3114,87334
239,16262
2223,29028
166,14748
6833,27248
849,2062
2729,67868
3781,4370
921,53245
307,8056
6637,66268
3473,14899
7166,63945
326,18227
692,14803
3344,88737
5963,81152
898,52215
289,25082
5279,51777
1296,1446
771,38286
4707,47741
3317,5221
6811,15410
89,9765
64,7544
6472,59092
1336,64362
2856,30427
7043,58930
730,47908
959,9863
1012,41229
64,4326
256,2173
1782,71179
5229,37118
2401,30795
1273,4352
2489,28975
6534,28970
670,45574
9,1776
2630,2467
3538,4055
508,18016
1151,60714
2744,23251
566,42460
237,20172
6363,64812
4867,27685
3174,87755
1120,41029
760,2072
8,1350
4571,93072
2681,5198
5278,58963
2106,75074
6695,16322
2881,19686
2050,15017
1095,7769
750,6650
5754,84464
754,8871
27,4417
251,9541
229,18558
5763,100336
2658,25869
4336,54808
3235,34087
2292,77080
6517,11695
2315,4589
7370,98703
3803,81153
1252,12073
1966,17286
7216,36850
3925,45295
3260,6377
5799,24637
2787,1035
3450,24852
6145,27235
1883,72356
418,6581
46,277
3486,89484
2939,85549
3737,90829
83,9550
6865,42834
6972,24679
5294,51750
4867,38062
34,5221
3045,54600
3050,86853
1441,65635
1986,118
1095,58309
1228,4190
3187,87839
2061,74560
3482,3143
3255,2013
3873,57530
217,17877
565,21546
336,31660
5963,21239
165,4281
1444,49962
2108,75086
1478,66846
3164,14083
5754,58750
275,26706
2994,76609
6725,103395
141,13869
3333,78062
2383,78225
2635,81694
129,12638
7309,37343
1569,68144
2140,24181
1170,12087
3571,26098
397,36309
1590,34781
1116,59355
4829,8579
1095,58340
2419,7225
3128,66055
5692,30809
2850,84082
293,27850
4686,69169
1043,35042
1641,41289
275,26767
3695,34887
258,23898
7057,104339
416,11398
6828,75436
1628,3876
5340,98848
3076,915
120,11969
2338,77660
386,25126
1120,60085
3373,36665
1278,11732
111,11390
5569,30810
427,37595
281,27305
330,29908
2628,15962
1296,63538
2055,2791
418,9837
1084,4773
859,51559
2890,84762
150,14092
2941,85748
2113,75148
574,42759
5691,10841
1478,16262
3127,58830
931,2280
2722,42842
6502,67110
6541,102997
6054,5157
6244,587
355,33543
64,7535
670,29162
4542,25183
7056,51226
1262,36872
3773,45206
5279,98680
4715,67303
6078,66795
1132,60245
765,49402
6515,56942
2547,2781
1407,65527
420,37352
5357,98935
342,32110
3708,29648
1408,39978
2889,48415
3356,587
6014,61947
2737,15732
193,16120
1322,64045
3491,2707
281,27299
120,12004
2154,14442
479,9991
2939,85677
1035,6714
3939,23251
6443,84094
7294,14809
3860,91730
2658,43052
1131,60228
4796,49664
2788,52866
3008,5221
336,31696
67,4255
4796,85019
6602,103144
840,1961
197,8372
1461,2786
1728,70449
5654,99823
278,27024
1444,66175
6825,15995
4590,95688
254,22436
2936,85473
1003,55514
46,5744
692,46049
6003,1357
4166,2091
243,20934
3760,87202
5183,24700
6459,26330
3558,89876
2414,1446
426,7386
46,5984
1887,36775
4595,41684
6448,26298
6941,34263
3936,15551
5648,79350
307,28764
1315,14693
2241,26815
847,41064
2110,1113
5798,5137
392,20056
6024,61895
99,10675
4460,95123
1283,2108
330,3607
1518,67349
5758,100321
3610,90131
5565,44957
3471,45421
1278,21883
2760,27605
1085,3801
1835,1340
4622,95825
3143,76654
4861,97150
46,6147
3408,89116
646,27110
1103,58840
3780,91091
914,53039
1871,72277
276,26830
2906,84980
3094,82264
4272,49635
3944,46032
289,7538
4582,1949
2330,77557
3893,74797
771,24654
3791,19576
4970,97532
4138,2754
355,1085
4618,46370
1427,3857
2876,16248
433,37805
1225,49067
4947,97469
2430,1113
314,1519
5170,4923
1833,4370
6330,722
1120,26881
4151,40137
1171,50277
6455,4321
720,47043
644,45007
5567,23155
1161,38030
3014,2802
5048,6896
3839,25093
5224,632
5025,97765
1296,63656
272,1446
2190,75745
584,1113
321,29245
6803,81761
563,42312
2911,34218
1435,65939
4425,41818
574,43096
726,12061
4941,5209
2784,78785
819,50588
6894,19131
3762,1047
702,4147
3245,14845
856,51318
749,17248
1438,47973
4098,20816
1523,3405
2943,56954
5894,100791
207,17525
235,19784
786,49940
4188,25296
1814,10265
4698,62540
408,2091
1441,66037
2889,16346
150,14149
23,4218
1441,66098
410,36684
5123,6912
6037,12049
3045,4651
2250,2879
2352,77777
1143,60595
2415,12148
6864,45291
3189,87849
3252,25315
1793,71283
1726,19630
4930,72200
1451,66361
574,43042
1020,56211
7089,36658
5388,99041
6598,45408
1095,48867
2295,53911
1263,3836
3182,2584
276,24973
1263,62820
7021,104192
2923,24767
5786,14442
60,7005
311,28892
523,25358
5288,41798
998,50108
4311,68082
2790,83333
2904,84935
6206,102046
326,26545
6334,9188
1116,59350
3369,84031
435,8160
4743,65637
446,38472
64,7899
1372,30309
1947,17298
3039,45319
4650,26185
2851,84089
28,4525
5952,520
3941,60204
3890,46289
6533,83019
188,15861
1748,52015
466,38988
2766,527
107,11082
650,16392
2971,7594
7041,74152
6059,43022
2744,632
2791,83383
953,1006
2975,14964
453,38630
3845,77087
2945,29292
741,48281
488,40017
2879,2654
1451,14269
6443,61890
4036,93120
1799,71402
3032,86634
6307,16996
7309,3618
2234,10835
46,5844
5498,12036
2939,23325
2231,13262
1100,15669
1170,16196
2003,36594
5412,41286
1433,28167
4505,37991
418,37249
1813,71554
7043,74469
694,46086
6548,73653
193,16091
6102,17023
1221,12935
5952,73060
1602,14836
564,42352
2294,30585
2943,1982
2847,58655
1259,46549
2869,573
6872,103779
889,51991
1800,71406
2064,74605
2471,57825
272,17351
1378,58940
4833,3671
1799,71398
2381,78201
646,45120
6403,6368
1668,30614
2211,2660
1496,46026
4375,30614
5881,82759
902,52439
1418,1889
2813,28728
1731,2057
3831,42233
165,14646
726,47694
1713,70045
193,1892
4548,95520
355,33324
3633,61424
2773,82973
2406,70752
6995,92424
1150,1970
482,2049
2463,73960
1120,59675
6455,15226
1482,66928
4407,16342
116,6052
4180,2657
3064,60747
1951,3626
6734,82416
2545,3313
4741,36947
845,51053
33,5024
2908,85043
5859,27273
2715,1113
5313,98792
3903,6372
5255,10466
3032,9212
60,7038
266,25286
694,43142
565,37498
141,13830
355,20873
2512,27713
202,17282
3292,5132
838,10565
5789,13633
2086,44857
2329,36480
5378,99010
3864,611
2237,4063
5799,100467
6595,17189
3925,26351
394,36171
6040,60503
417,37200
60,7027
4733,26185
5338,38133
1496,17515
574,41326
83,9553
5662,56942
2861,14025
342,32302
64,1791
2039,55506
2285,4810
6721,103386
243,20900
1029,56616
287,24340
787,49958
1260,62735
2864,12522
3192,9729
150,14177
2126,17926
902,52300
1223,61808
6413,8579
193,16168
237,18208
190,15955
2791,69687
6077,75402
4059,86104
15,3570
4706,67241
6959,61604
3854,40216
1755,70900
208,9144
1176,503
3910,81639
1074,57772
6286,47724
5588,42808
1991,56049
1100,43933
1526,3656
1706,66825
4678,41965
3129,87436
2908,946
1385,65063
465,4677
578,7818
2329,19685
1255,8592
2562,2791
2419,4843
766,49432
3624,1793
6642,103244
247,21562
5655,99843
547,41967
2398,16995
503,2068
5718,2019
1717,4488
220,18015
3425,27753
342,14818
3045,64725
6577,79856
3678,90456
4742,61258
2442,79261
1064,57677
4175,26044
1628,36108
1515,67297
1278,11567
4369,9523
2728,11567
4735,85411
1794,23335
1441,2036
4611,6914
2412,73182
5124,30912
3175,4369
4662,96011
2995,86252
1820,47548
838,16232
330,30803
712,46625
5510,26224
6134,8646
6949,45421
375,34711
2354,42802
5979,101119
6827,2796
6853,84061
237,20132
65,8248
1034,50444
246,3407
3809,63314
3121,87389
1506,5518
571,26481
82,9476
356,33734
882,14162
1407,5143
50,6793
6716,83560
306,28659
3874,91857
1662,69401
2040,15662
6502,84098
4392,94794
889,51967
4115,2766
2548,80922
889,51975
2561,47470
216,17856
3968,6914
258,12776
3687,16384
479,39514
2242,16841
4633,95867
2086,36657
209,17630
1282,38436
272,17942
6464,102742
31,4826
1774,71063
7066,17009
3609,39059
2916,23295
320,10345
4216,45108
2379,78091
5633,12037
5996,7771
7257,97064
46,6162
7017,15237
1275,63182
2762,45653
271,25581
3174,87766
2792,83414
1562,68012
4694,2197
496,7090
6991,26427
1411,65702
1030,6044
4976,81480
6423,40829
720,47010
6602,103150
1847,72151
5407,58788
3211,38693
1912,2634
2765,2006
5986,79950
8,1513
753,7887
1407,65626
5157,98277
5194,43995
4210,93923
4146,49098
1627,33806
4437,94994
1399,2584
941,4281
187,643
1998,17985
6506,19627
5999,53783
58,6931
101,10851
4948,53184
433,37732
5557,43015
876,51792
219,17975
3896,26359
998,55279
5351,82611
1589,15575
243,20996
428,36271
698,46238
3514,89634
2137,75276
520,40859
1480,51728
272,26122
5200,70601
1722,70144
162,14569
1725,70237
3813,42870
5081,2741
2840,1409
2884,21290
2775,2790
2826,83720
4837,40552
6900,44258
2712,32809
1107,12378
6865,100121
5962,17790
6859,19647
3260,88356
258,24426
1407,65543
2847,61866
1462,4339
3624,70057
2591,81295
665,28667
371,34472
27,4427
233,7566
2279,42958
6111,101693
95,2675
4332,94470
1725,43535
6578,56956
2722,55308
2084,41465
2415,78850
2354,26213
1974,490
996,55243
1282,63343
1461,39799
1496,67078
2561,80990
704,46388
6127,4809
0,6
4294,24968
8,1557
1661,2790
6267,37050
1806,21964
7260,16989
1981,66844
722,47443
745,48574
3974,38272
1429,3931
537,9364
578,43414
433,8871
46,6292
6887,5530
2086,74834
355,28214
529,19053
74,9110
2978,69626
178,15245
230,18751
2398,26429
2762,1428
5844,100651
877,51829
1232,689
264,25133
2412,78699
971,37272
4035,40289
6404,94544
974,54685
525,41113
433,30393
1772,55341
4797,96729
33,5033
3381,2378
2730,82673
3856,50194
5996,26481
907,52665
1672,69685
914,53012
3138,87497
12,2445
534,41512
1262,29726
2783,598
368,2802
6184,16683
5135,63732
5983,84965
6404,12844
914,53027
1755,70859
1725,70291
1447,8341
1921,4589
588,25149
4247,94072
6404,65175
726,47709
1375,11876
1485,1310
7072,83532
1034,56777
1275,63187
6440,63650
7336,79438
5544,59125
7351,105067
1728,70436
135,13157
2791,26180
2474,79795
2498,52503
6396,1952
451,38573
480,39723
2241,39679
3773,91024
400,36406
1457,5313
242,20693
285,27495
4090,93423
1894,61246
5957,2182
3985,38427
2326,1911
2393,78369
420,37349
7108,95389
3223,10843
7149,43092
2487,80000
3773,13942
5996,7485
1029,7555
60,1821
2106,5257
2339,38387
3693,60219
7190,614
3788,21026
2943,37975
2816,22438
2237,15965
4107,20819
6377,78626
1694,69868
5957,97278
1814,26340
1722,45629
1012,22199
963,45839
1725,70338
1673,69705
73,8980
720,47283
6422,74202
1095,51513
571,3953
186,15595
2079,2378
912,52733
234,19486
7099,4879
789,7261
7268,55234
1332,64194
2260,5035
4810,82416
2762,2667
6010,76357
1156,1302
2681,12502
2408,56909
290,27644
476,32430
1864,10338
726,47594
4369,21244
1350,64515
5963,101040
0,29
726,6912
1444,66161
900,52249
5662,99985
4332,51620
6184,45180
3039,80403
6809,56943
2602,74624
422,37394
5983,101130
4889,23319
2542,80857
2232,76310
1891,6719
4686,67296
4579,1029
334,31178
238,9110
2031,621
1402,65381
3925,26383
3362,2701
2896,84793
1726,1747
6073,58952
126,12273
7374,105113
2412,78665
6189,58831
4513,14354
6649,1820
6,1091
1837,40812
838,4369
273,25120
1460,43106
4356,16343
6261,366
741,48333
414,36922
2792,25780
397,36277
3800,53641
2907,84992
2053,2068
355,33586
3511,89612
3472,60513
4585,95673
6459,26461
6560,84602
3454,36353
2787,54607
6550,36947
1868,36784
454,38687
2394,16193
33,5102
2565,81013
6695,44052
167,14828
143,13971
4717,23055
243,20914
6578,43099
5712,17009
3483,13216
356,34104
131,12737
356,33876
3032,16788
2732,62074
2272,76849
2040,5429
962,54162
2313,77318
1798,71372
1351,64554
1084,4694
5970,9351
94,10208
4411,94873
2635,49116
2917,78895
2031,57488
2086,31120
1401,17165
371,34483
910,18390
330,17261
5604,99633
2792,10843
7265,78477
3790,11560
222,18159
1662,69458
2840,65670
7214,36650
1546,45183
2502,64602
3472,76133
235,19778
3443,36307
891,13865
656,490
6759,88884
724,46686
1012,55923
2403,78481
2816,83629
2239,8341
2074,52441
0,244
694,26025
342,14449
5231,98547
2936,21299
2544,80873
6431,54002
195,16789
79,1519
3828,26300
2338,43128
65,8365
5764,8889
5975,101097
14,2623
5754,41070
470,39108
3640,90301
1741,64343
1829,71969
852,51233
1231,62084
824,50693
64,7452
74,9167
6177,72814
2840,60582
3356,26335
135,13605
1065,57697
392,35792
3548,6931
2058,59286
1050,57284
3866,37539
1021,41146
4653,576
5005,26035
3945,24697
2977,47948
3514,89618
5498,83574
2867,63647
37,5347
6965,12697
2851,43002
2738,68285
2238,9736
2266,60234
2668,81997
3849,76300
1924,595
258,23401
1958,65090
3836,45260
1702,2080
571,42627
3567,89931
1400,7980
3011,2132
5607,79599
303,28357
1894,64219
2939,85551
885,44062
6918,42316
6613,103171
966,54415
272,26069
135,13163
6265,28712
3260,4369
6773,34777
2479,27543
7307,85562
2055,71339
2985,10139
4582,77937
1457,66599
258,24247
46,6499
4882,72448
259,10713
3985,92672
1124,60124
302,363
7088,26335
3,774
4776,96591
391,35651
2249,26125
1662,69327
355,17828
419,37320
2178,37101
398,24678
1090,3635
252,22243
1492,48288
547,40377
2915,58944
46,6110
499,40453
5477,4383
702,46328
4836,2056
3939,2132
7228,92223
1120,59888
1378,17512
126,12294
1733,33045
5910,100819
6518,88083
2800,58922
746,29635
2263,9726
479,39643
479,39505
559,42208
1739,27687
2583,77581
231,14795
6846,45896
7130,85298
836,4780
21,4107
3032,61738
71,8808
2905,71778
1334,64262
4689,93852
3495,27359
1643,37236
1190,61330
247,5252
3997,52645
5367,12029
4825,70837
258,23688
339,31866
247,21611
1475,66826
3886,50141
3779,48386
1120,48759
4058,93131
6011,632
2517,51493
6856,103709
221,18096
2943,26296
905,52595
1291,63540
461,38814
375,11733
1134,60419
3498,14149
395,36203
242,7956
6631,67121
1494,1069
2471,22275
1676,19994
2030,4370
720,46014
355,33233
1190,4055
2231,58581
3790,91151
2884,79110
5658,96668
5999,101229
5790,15551
565,42372
1900,72562
5494,26383
2238,34654
3032,67249
3155,79630
6541,103002
2830,64725
4156,38480
4480,95240
1743,70744
3032,86617
2258,76714
6794,23633
6396,38316
320,29196
4141,93644
1699,24979
5003,68069
249,22014
5350,92452
6275,26207
2389,78261
1103,58629
184,80
226,17741
1251,60758
1618,68613
2022,72934
2725,527
247,21571
541,41888
2778,83062
3409,17161
385,35387
6486,102834
2630,3570
4801,13936
307,3999
7112,34087
2207,27073
5673,82259
1029,56613
636,44869
2451,8335
376,873
5371,98999
3045,2018
2923,57528
5962,26427
4971,32590
2010,73918
534,41385
2604,37086
392,35954
857,51455
931,1519
4965,42927
376,35101
4470,66797
1021,56224
3858,1826
2407,8341
909,10226
5799,26461
578,18041
4121,1807
1021,56227
449,2739
6014,101304
5836,100617
1271,62992
7260,35387
3181,59085
3707,90700
1223,61830
2848,49975
4141,30663
7312,58855
720,7544
2848,49716
3,816
5584,42997
1620,26097
634,44672
143,13968
2712,12821
433,37855
753,10901
3375,88963
62,7237
4805,61551
64,7369
258,24301
234,19400
203,8887
720,47254
105,10998
6310,29714
104,10903
3951,49969
7267,85061
342,32430
1988,34267
0,625
6411,102580
6920,72925
64,7839
797,5294
2487,35005
3932,79456
6383,102465
2430,614
251,22048
3141,14816
1588,41950
4220,93961
1827,31423
5037,77576
2866,26278
7284,66738
2773,82975
4336,94483
6404,8871
2279,76973
741,48380
6020,47894
881,51855
5127,52427
3803,10710
342,17043
3911,28594
6215,490
3501,55221
3936,36244
935,53812
4608,8718
6472,11743
902,52382
15,2988
280,27199
3381,73161
754,2741
3472,26270
2311,77291
2108,5257
4774,96564
600,44171
3823,91355
6509,7288
5908,73182
2525,80647
2574,81134
5982,45193
3966,5633
1755,70852
3157,27468
2480,79888
6404,49185
2051,26202
2683,4064
4215,93934
930,53410
6452,78805
1012,56088
1225,61888
2762,54141
2054,1340
422,7818
2358,77917
763,2767
565,31834
3944,10841
241,20338
7356,105081
3108,87318
289,27573
8,1555
135,13333
16,3674
2685,1959
3411,17159
720,47216
846,22804
4056,8015
2441,26427
4144,11780
2795,83447
1227,14866
6327,4101
3092,87248
233,19339
688,20296
1541,21388
64,7795
6315,17919
1642,4213
338,31762
6431,8705
309,13160
1002,55377
2658,1069
3180,8705
6334,6628
2455,10859
1369,2584
1029,5033
1718,24786
366,34282
2644,43401
1029,56639
906,34169
6026,67161
537,41697
67,7858
2712,82453
5737,16606
2557,2766
392,36013
2940,64429
3623,16337
6918,45180
1054,50747
211,2384
2031,576
1910,2754
820,17187
2282,29706
1407,22349
6373,70539
1444,66256
1636,68897
4921,632
1599,2790
28,4469
7093,48148
661,45475
2509,2634
2029,74156
3371,88948
3877,18765
64,7832
135,5254
2342,2667
1501,14803
0,14
2548,5505
3247,63917
110,9516
3006,12480
2207,2791
2658,65610
135,95
46,6189
912,3959
3569,27606
411,22425
2753,2584
5516,99415
2864,10303
2763,11000
248,21721
2738,31800
6026,101323
188,15724
974,14575
3620,11567
938,27076
1029,56591
2731,82678
720,47145
2249,76624
1646,69042
2780,82859
645,45033
6658,2781
2463,73677
6953,8297
3329,40743
2658,81875
161,14548
566,42447
852,51240
2939,11558
6432,96476
2541,71018
363,34239
5532,22437
80,9388
1041,56926
1111,32311
4470,95177
347,23248
350,33012
64,7332
2999,86267
1457,368
3048,86843
1050,2781
305,28568
534,17401
3851,7739
1756,45878
4801,85033
20,4029
2355,60891
1012,55957
3608,83895
151,14284
2379,63271
1134,35581
5942,100877
4771,33988
9,1864
912,52923
4491,65204
753,21889
3790,54267
5373,81450
2487,80032
3716,18252
4618,5302
1911,2754
1103,628
2769,66146
2134,75261
358,984
1743,54053
3547,5221
2364,77957
259,17009
1445,66285
6469,16640
6900,72740
753,49008
2808,14589
3542,89773
398,1630
170,14935
4674,72548
3155,87663
1095,43887
2919,31116
1720,21196
1209,9871
6255,52438
2889,84715
2051,26348
6551,38327
465,38938
1407,65486
1661,64887
4563,924
1416,501
1814,71781
3455,4004
6423,51499
1598,41627
1095,58313
1875,72309
5356,77586
162,7716
658,6914
247,21647
255,22550
2577,6372
1096,119
74,9264
3334,88706
2939,42126
745,48505
5715,490
1029,56468
2539,70010
3860,84991
727,4263
349,32852
1599,23066
3921,70287
76,9326
626,29150
3877,78443
442,26581
3024,49405
3069,13216
1095,11264
256,23272
328,17738
725,47514
83,9532
2354,19586
2279,76894
4589,77965
4558,53818
259,24676
438,1340
2032,12490
2574,2754
925,53315
4282,69844
1790,2707
5303,33068
259,24829
5562,89119
4663,96018
2032,645
4945,475
6263,12042
1662,69338
5962,69993
2060,8639
1567,10525
3033,28262
3222,88166
2744,1030
187,15687
525,4694
2933,53787
1278,63242
4350,16646
5583,5144
4449,95066
2526,533
1895,5016
5875,100737
1028,38851
1316,63926
837,50951
6486,30812
2272,76845
4931,97425
1350,64516
1207,8341
5409,75243
2833,1357
952,54197
4020,490
435,7357
6616,103176
2210,75877
563,42259
262,23032
876,51793
249,21902
4346,94537
2841,83922
2409,51968
1794,4149
5553,30770
438,38110
3045,20353
4423,35226
2175,5008
229,7564
2002,49907
2181,75679
3481,26333
3059,86943
3438,37627
7178,104643
2788,83277
3015,5138
2062,37199
2911,42233
2218,57729
5915,56075
1397,60898
4043,17321
3032,43324
3386,89022
375,34721
2848,58918
272,1340
2939,24766
6319,24806
1427,14276
3429,75639
688,15682
243,20963
453,2635
5835,8598
376,35154
64,7731
117,11880
3904,41078
4801,17351
3294,72383
1360,56194
6801,49939
1095,8867
1830,36656
350,5294
1496,67086
362,34213
1444,3148
459,38767
3764,16562
